Call_ID,Call_Duration,Receiver_Num,Sender_Num,Call_Start_time,Call_End_Time,Duration,Date_Time,Subscriber_ID,Call_Status,Ongoing_Call_Status,Call_Type,Platform_Name,Region,City,Date_Time_Foreign_ID
1f6b4cd1-7e82-43ae-9db3-cb39df575ff9,2472,234-406-2065x4300,001-299-469-5402x9526,2019-06-25 10:14:23,2019-06-25 10:34:04,1181.0,2019-06-25 10:14:23,d96cd398-aa01-42bc-9976-2f567b36a1fa,Completed,False,Incoming,Discord,Central,Douala,90f972f3b342de1208d9e1152e2e99ff3cbc413858c086b5f6ec4a7c0696c849
2ae9ab09-0582-49e2-88c1-be79318b80ca,2848,876-796-3721x95553,286-643-5237x02899,2020-01-20 05:00:43,2020-01-20 05:37:25,2202.0,2020-01-20 05:00:43,0dca9a7b-7ae5-413e-91f4-0c369016e340,Completed,True,Missed,Messenger,East,Douala,c39b11f2c5a595eed789a43060a982b9de2a3f65960eb2812e7f45f7c4805f4d
ed77b0a0-a6a2-428c-80a3-031079c1437b,2212,350.706.1620,682-220-0270,2022-01-29 07:30:16,2022-01-29 07:57:27,1631.0,2022-01-29 07:30:16,0871d623-aa47-4de4-87cd-67c2bb41c95d,Completed,True,Incoming,Messenger,Far North,Ebolowa,0e929e9047d208f3201685f922e680015c371a97aca2dbed3a378fb1f57bb576
7fbcc42c-b597-4b6c-971c-818532aefa8b,229,418.951.1194,001-373-535-0811x474,2019-10-17 23:32:49,2019-10-18 00:31:34,3525.0,2019-10-17 23:32:49,2b67b2f4-c12f-44ed-936d-c8a458465473,Completed,True,Outgoing,Discord,Southwest,Ebolowa,1e923e87ffc28a90db3b42abb4c6fc89fe000210bad729beab720ec9415ae2ef
7d7e1b05-88c1-4ac0-b71f-9939e650bbca,1751,+1-567-362-3755x65169,3413710020,2020-04-04 10:36:32,2020-04-04 10:37:50,78.0,2020-04-04 10:36:32,93f3610f-6579-46af-834e-241279a49158,Failed,False,Missed,WhatsApp,Northwest,Douala,fa6fc09eca4dc8bc8d4816c8f686de22ea6e717e8127ff3111ee4c32ed21f82a
ee6980df-84d7-4434-afc0-3a912b1936ec,952,+1-219-379-5546x2363,(929)694-3516x99046,2016-04-11 04:38:20,2016-04-11 05:38:18,3598.0,2016-04-11 04:38:20,5e9368ee-11c6-47ec-9b41-8267d5881061,Failed,False,Outgoing,Discord,Southwest,Bamenda,fb9b6f177d0e4722175e4083c893f927bc9794b7a76b910636fda20ea752567d
e70c27c6-0aee-4248-8e8d-e6872805d4c6,2654,001-202-383-2537x983,+1-519-785-0342,2015-07-16 02:51:07,2015-07-16 03:05:58,891.0,2015-07-16 02:51:07,81c37ebb-d8a6-410d-b0e7-d96ca9755861,Completed,False,Outgoing,WhatsApp,West,Limbe,2f2afab2aa35fc868e1dd043141f7d6b1c2316953249e2a931941bed9ffc6be9
df463f9a-34a0-44f9-ad5d-942879f458a0,2932,216-804-4593x22455,335-415-9004x4841,2024-02-09 09:50:04,2024-02-09 09:54:14,250.0,2024-02-09 09:50:04,113d0038-9f68-4b8b-bd82-11b611f4d49b,Failed,False,Missed,WhatsApp,West,Yaounde,72f5b16528434a3220a1af1509802108a5e6b85eaf7c7190e0f8580f1f271a6c
1fafee00-b986-4357-826d-e6c1da7919f9,1901,+1-709-747-7841,258-237-2637,2023-09-09 06:52:02,2023-09-09 07:15:43,1421.0,2023-09-09 06:52:02,4884bca7-063b-4c58-afa7-886a1a6e24d7,Failed,False,Missed,WhatsApp,Far North,Garoua,007890a4f99a5000ef9c5deb6a9f3588bfb62c335a870fc6a2d15b33a48789bf
5a142fdf-7bd2-4cf8-9413-b0b35e8c04e1,2907,274.678.9484,(603)721-5078x6670,2023-09-30 11:19:21,2023-09-30 12:09:52,3031.0,2023-09-30 11:19:21,ab2b4045-f961-416f-ab48-4b368233552d,Failed,True,Outgoing,Discord,Far North,Limbe,671c44868f8b7323365db46b001266475375a546e168c44b3a4b100c9e565e8b
712faa06-8779-4922-92f1-3af792425eeb,1378,323.352.4163,567-658-0883,2021-09-15 00:00:12,2021-09-15 00:46:36,2784.0,2021-09-15 00:00:12,202d2067-aa6f-45e6-b20b-27073329459f,Failed,False,Incoming,Messenger,West,Bamenda,7fbee24b778f23d9f8a1e3daeae9a8eac79b0450eac08dbe2a3b3cab9f5e840f
3950e839-3553-42e8-9cc5-007df2b44617,1587,277-719-4017x1281,541.692.6876x267,2015-02-01 19:34:50,2015-02-01 19:40:21,331.0,2015-02-01 19:34:50,c1ada171-fd73-4141-a70b-f89e2d1dbec2,Completed,False,Incoming,Messenger,North,Ngaoundere,fbbd1db924a14c3faf8b7f61ef79296f0d11c41d3c836aaaf23d78a6d802fcd1
84ab91f9-f1e5-437f-a5af-c24776f73c43,3595,(462)680-1814,+1-692-952-2409x8491,2020-11-04 00:02:57,2020-11-04 00:20:02,1025.0,2020-11-04 00:02:57,6f4d1501-3b38-4e9d-abc5-6049ea07b399,Failed,False,Missed,Messenger,Adamaoua,Maroua,c48300a2832aa46b8be490539a467b727351513deb5452f997d0732e264a1db8
3d4cfffa-546b-4bf5-8519-f8b428872d6a,1245,(429)449-5426,+1-683-680-7622x25606,2021-01-19 14:13:32,2021-01-19 14:35:27,1315.0,2021-01-19 14:13:32,22a611c6-0323-444d-838f-a5d8998baed7,Completed,False,Outgoing,WhatsApp,East,Douala,5a0e3723503b23ceadd8247c45441ed3c4eae74240bd8c2eb478d2da96976157
74fc3641-b8dd-4139-8a88-9a150a721be1,2326,601-295-3332x5461,542.943.8509,2023-12-08 04:19:15,2023-12-08 05:02:23,2588.0,2023-12-08 04:19:15,0897e179-0fe0-46c3-a96d-7beed06ab058,Completed,True,Incoming,Discord,Southwest,Bafoussam,8fe0892c44a613fec7a55eb6aea3173fbfd3ffba7e1067c5fc1cc394c84cdabb
72da2b25-9a41-4d0c-9a88-2a98249640bb,1206,+1-808-743-6483x43724,7912062771,2021-04-08 12:58:32,2021-04-08 13:13:13,881.0,2021-04-08 12:58:32,951cb4ed-614a-4ee7-93c1-7d4f21674cb4,Completed,True,Incoming,Messenger,Adamaoua,Buea,8cf891558dfc27f43abdc13d409cc00e40d7508fc47dfcf5a69a9f937f048147
9cad1210-fa09-47bf-85d3-d165462f5810,3089,001-988-475-7412,+1-520-665-3400x91760,2018-02-15 18:37:19,2018-02-15 19:04:23,1624.0,2018-02-15 18:37:19,d8e6c1f8-4427-4a8b-b068-af7c2c8a8955,Completed,True,Outgoing,Discord,Central,Ebolowa,f8a5f16779416431585fa21d665c202735fa7f695b570bd8d097a19dec74117c
0d3df464-8b68-4df8-8596-770151595dbe,778,+1-985-379-9092,(531)563-7345,2020-08-27 19:41:22,2020-08-27 20:14:01,1959.0,2020-08-27 19:41:22,c7facdbc-5ccf-4bd4-8bd2-23278b8f74fe,Completed,False,Missed,Discord,South,Yaounde,fac66a30f56ef90b69c63535ce007ce9a2e3ece0ede2dfe618266ac7a398c2df
e91fdbf6-6027-469f-8d50-f72fcc5d3ba7,447,952.209.8642x0113,001-389-698-9713x408,2018-09-18 04:56:53,2018-09-18 05:55:46,3533.0,2018-09-18 04:56:53,03f1d048-4a31-4abf-afeb-2fb5af636c09,Failed,True,Incoming,WhatsApp,Adamaoua,Maroua,9470b0649b1436804406794d6517d04875244f83ebb156694f902af1c4e1f3d3
f2c9ea18-4e4a-4dcc-b35d-5972a407b368,1712,310-332-5718,(358)833-6142,2019-07-30 04:25:29,2019-07-30 04:47:03,1294.0,2019-07-30 04:25:29,a27a2ab2-ceb6-48cb-87d8-e9e584f314c8,Completed,False,Outgoing,Discord,Adamaoua,Garoua,661de501826e9a55fcc1507c1f81b50f53d801b13089a6c83d2529bf34d150c8
f04267a6-541d-4f10-8a53-67c45484fe69,563,(430)961-5229,754.764.5063x164,2021-02-01 12:22:52,2021-02-01 13:12:12,2960.0,2021-02-01 12:22:52,fc9a1e7d-1f70-45c8-941b-709c28013cf3,Completed,False,Outgoing,Discord,Littoral,Bafoussam,cccafb29c4c33dacf2d931c8845fb3988c53d56f26bd3b629579d29ccff97ab5
9c4acc05-21a4-44e8-a8e2-13446eb32dc9,3296,+1-624-627-5153x8108,001-760-877-7163x1605,2022-10-12 07:31:33,2022-10-12 07:50:56,1163.0,2022-10-12 07:31:33,3ebc5235-f859-400d-9f93-7c319c625d56,Failed,True,Outgoing,Discord,North,Douala,47947a6baea98eb31b9d537cd79e0aab27b4d0818632fd94169cbfc885c530f6
39f856c5-7b65-45b3-a424-2ff9a7db669e,208,(698)927-0239,(415)966-8522x729,2024-04-18 04:08:58,2024-04-18 04:42:21,2003.0,2024-04-18 04:08:58,efbd45e6-f72b-485c-a57a-e27eb0ebff91,Failed,True,Outgoing,WhatsApp,Far North,Buea,59fbdf375553579d820de1cd94a7d890eef89273c2c2aa506f235caa8ada5832
98b6da1a-b7ee-491e-ab30-987319a372cd,2387,3988871711,6794269128,2017-02-27 15:43:17,2017-02-27 16:39:33,3376.0,2017-02-27 15:43:17,ed764cfa-9484-4933-bff8-5e1aeec9fedd,Completed,False,Outgoing,Messenger,West,Bamenda,4d3eda5e74ab7086bdff2c4b09798e5103529ed6b481b6b258b2a687cb5697c6
b0bc584d-b647-4382-8040-cd8c4bc666ac,942,366.673.6143x1978,+1-213-845-6015,2023-01-28 03:57:42,2023-01-28 04:04:40,418.0,2023-01-28 03:57:42,ad1be885-c8a0-4ff7-bebe-0bb973274fca,Completed,False,Outgoing,WhatsApp,North,Bamenda,957e12faf0f49d96fbe00621047b5362b4a0398417f92b1512b1e332bcf4934e
cd687763-52bf-4d03-b46a-15f33e696528,917,8392974767,771.342.9547,2016-02-05 01:27:03,2016-02-05 02:14:01,2818.0,2016-02-05 01:27:03,2cd5e73a-53fc-4f7a-ab86-9d0536052e99,Completed,False,Missed,WhatsApp,Adamaoua,Maroua,6d0f2ab915e4e54d8c64864495ea083c9c39bead08afaae9e5ae24fb0316ff5e
a300d4e7-f9d6-4ea2-bf53-619f91102888,1999,(401)717-6741,645-358-8664,2020-11-01 10:56:20,2020-11-01 11:27:07,1847.0,2020-11-01 10:56:20,ef167a25-52a1-4ff9-8fb8-d376a8ccd8d8,Failed,True,Missed,Discord,East,Bafoussam,28ff984d326ca9aa3acf0eb405bdf155d0c7cc3578620012a60d3984ae7b840e
27357bd6-daa2-4eb8-94f5-293294c018db,2966,599.463.3283,8772745256,2016-01-29 22:03:37,2016-01-29 22:20:20,1003.0,2016-01-29 22:03:37,4ed460cb-87c4-4a01-8495-2f5d662d7592,Completed,True,Outgoing,WhatsApp,Northwest,Garoua,95f65c84cb416321ade39a3709cf1481eeabeec32448866c8e2f67cd4425b10f
5f200047-fefb-4cdd-ae9c-9c44c9dce5dd,3119,745-901-6221x4187,699.923.7066,2024-11-25 16:39:49,2024-11-25 16:58:58,1149.0,2024-11-25 16:39:49,9dde7b20-735c-4b54-98b1-f618a262041a,Completed,True,Outgoing,WhatsApp,East,Ebolowa,78eb5a71b45cf0a6df020219f874ba9a5cc5fc38952f589915533af38da83b52
44adaa26-352d-4506-a972-02b1acb11fe6,1960,001-820-746-4531x609,829-427-3933x933,2022-03-18 02:41:15,2022-03-18 02:57:09,954.0,2022-03-18 02:41:15,1197b5cf-8470-4077-b6f8-2f7f22f99132,Completed,True,Incoming,Discord,South,Garoua,8779e1f79860cd7dafeeab516bd941fb4ef3c7849b85f2375d475273e05dcd36
e98c4384-0ab0-4582-95f4-3fa9f169215b,2996,371.427.7253x1507,783-445-6206x6260,2016-09-09 12:19:47,2016-09-09 13:11:19,3092.0,2016-09-09 12:19:47,dc37127f-ffaf-47e9-a47a-b97909463d79,Completed,True,Incoming,Discord,Central,Maroua,ecbb935af06f3eca9969e2d112d4e3e812ba10e7d7aa9f2b7ca4f670d70b1ebb
b7488f1d-fa53-4b13-b98d-63a7d51b67c3,1100,343-467-8084,906.290.0219x225,2023-04-01 18:22:54,2023-04-01 19:13:24,3030.0,2023-04-01 18:22:54,4190f9bd-bfe9-4712-b327-41aa6af29c39,Completed,True,Missed,WhatsApp,Southwest,Douala,2b3022d7a9ea58c1ab62933f9823b5714ca4e768cf027e074c1d8fc2f482738d
9d58ef0f-9b29-46ed-a1c7-8962e1815663,324,(906)693-9252x730,(547)835-5765x33070,2024-10-04 00:56:22,2024-10-04 01:36:01,2379.0,2024-10-04 00:56:22,10b50a3e-bbed-4f34-9a93-e75a720dc770,Failed,False,Incoming,WhatsApp,North,Bamenda,2f4cf66944df48793438fba5870d9fc0d7571989e54081c24541adfb07cc5632
6388ac3f-2dfa-4a58-8871-f9028a08f5e4,250,610-893-2451,989-694-0260,2017-06-30 13:48:11,2017-06-30 14:40:59,3168.0,2017-06-30 13:48:11,1578f732-cd7c-49f4-a44a-dc93340bf4f9,Completed,True,Outgoing,WhatsApp,North,Maroua,790627b23662bb0fde216fc6724bf8f4a2292cce5b02aceb308351dc7fbf1cbb
82fefbec-53c3-4c36-a84f-4621586a9dde,43,(317)796-5684,001-286-620-9579x8066,2018-01-01 12:41:30,2018-01-01 13:03:11,1301.0,2018-01-01 12:41:30,99bc8a53-622b-408c-bae5-de8a41da0ffb,Failed,False,Incoming,Messenger,Southwest,Maroua,8d9c84397e68828a6e6c093d42c648d014dc28fd45c2da53e5205de7d05e876f
5fca15ac-3d20-4a2b-92d7-3561d8e9e65e,2106,447.430.9652,942-959-9284x7183,2020-05-22 15:45:19,2020-05-22 16:27:57,2558.0,2020-05-22 15:45:19,d8d72190-17a2-47f5-a733-b74a9c28e42e,Failed,False,Incoming,Messenger,Northwest,Ngaoundere,2be0342613854e1ca07a416c31ac4d608c00a2e06c4848b3a0f93e30c9f640ea
f646df9d-1adf-4975-aa69-044aaabccb6b,1699,227.909.4368x838,001-559-398-0474x7761,2023-11-18 23:31:42,2023-11-19 00:04:05,1943.0,2023-11-18 23:31:42,099cac5a-a1fd-4e50-8b90-e5bc40d39e96,Completed,True,Outgoing,Discord,Northwest,Bamenda,ffa44f44daafa41aa53e3b31118259832daf42e32b6628387aa7ea0f0e61e582
693b6313-b06d-487e-9395-81d4dcc631de,2216,963-603-1240,+1-481-880-6014x73371,2022-06-04 01:43:32,2022-06-04 02:34:30,3058.0,2022-06-04 01:43:32,c8793392-d09a-447f-9d7a-abf810147576,Failed,False,Outgoing,WhatsApp,West,Limbe,f5823e01540d82581f03e9d8b2959d0f1a19ef31aa33a726f994f29177be4cd3
7b1e0dd4-bd0e-4742-860c-0a515a77dae5,1610,+1-574-417-2806x8764,794-256-1405,2017-12-12 07:53:09,2017-12-12 08:15:35,1346.0,2017-12-12 07:53:09,b8356b61-daf6-4347-b35a-6860d0df85ab,Completed,False,Outgoing,Discord,West,Garoua,0ac853d4da4df2b4576d0fcd4fedae65f0bc8c2fcf68f6a3ec786f27f05d3d98
2516ff8b-1ca0-4956-b0d1-6642d1072c27,1075,6063998573,339.502.7726x28682,2023-08-20 03:33:05,2023-08-20 04:11:30,2305.0,2023-08-20 03:33:05,cd3ea696-3673-49cc-9896-800f29b81618,Failed,True,Outgoing,Discord,Littoral,Douala,3ff34d90fe2ba0f2a1fcfb09efac4f7046cf51588af4ac6f7cb09a83c95bea44
60aa3b54-b525-493d-846a-21cc3341195d,1285,001-369-929-6218,(891)261-9548x40112,2016-12-30 07:15:05,2016-12-30 08:10:15,3310.0,2016-12-30 07:15:05,adf3ffb9-6020-44d8-90d1-adc2bbc789bf,Failed,False,Outgoing,Messenger,Northwest,Bertoua,d71e6883b4e880c7ec6623302d801ed2e375b54e638eb25096cd48b62d4c4d5b
bb96a63f-99f4-48c1-ac99-4e31b5e42479,320,(661)906-6929,(352)799-4994x53994,2022-09-17 12:39:13,2022-09-17 13:01:15,1322.0,2022-09-17 12:39:13,6922cb60-5908-474a-8a23-91a4a8a3e327,Completed,True,Incoming,Discord,East,Maroua,3fb703e85c5851b291688d1de971cc673cff2ec2cf2edca5f2dc03275f3e4438
4f3d506d-ccca-497f-a608-398a2e3d6e9a,1551,+1-858-678-4079,2176805708,2021-11-01 00:18:00,2021-11-01 01:11:57,3237.0,2021-11-01 00:18:00,238f7729-3203-4574-a8ea-049878b2fffb,Completed,False,Outgoing,WhatsApp,Adamaoua,Bertoua,ee48b9c082922dcfbe9cfea673e1da6c283900b2c1a98301f6c9efca07b57811
f1f60504-f612-4e61-bd6e-09a4bc4c0b5f,3126,(919)590-8584,910.917.0893x3898,2017-11-30 17:07:06,2017-11-30 18:03:51,3405.0,2017-11-30 17:07:06,1b563620-9286-4469-801a-1ec921f0ea51,Failed,True,Outgoing,Messenger,Southwest,Douala,dfb0f79425992543127baa13f1daf0e8b79fbb716488bdf78395b1c91a31e9c6
b3c44bc3-e632-47ba-9617-b27f7033c54c,3525,226-746-7557x16750,986-727-3498x774,2016-07-17 21:58:04,2016-07-17 22:41:32,2608.0,2016-07-17 21:58:04,24d88396-f2bc-4ee1-a5a7-29d2f691e68b,Failed,True,Incoming,WhatsApp,Northwest,Maroua,d03adc55c3f9b642aae0e8aa8e028109291bf9f88af01051c30d7a6ac59a2d0c
25e98196-5b64-4386-bdcf-91ac605649f3,213,+1-728-880-7967x583,001-518-989-0435x42973,2021-12-11 12:43:04,2021-12-11 13:07:13,1449.0,2021-12-11 12:43:04,11f3f75e-bb47-4702-819e-3ac770a8c7e4,Failed,True,Outgoing,Discord,East,Douala,f7509c3ed901748490a99f2848c9071c5bcf1805401c82b49274b78426373bd7
2c005f34-3594-488c-b62a-40abb315d6e1,3075,(294)228-4100x6011,308.935.7836,2020-10-21 13:04:25,2020-10-21 13:43:07,2322.0,2020-10-21 13:04:25,2f37f6b4-dc29-41ed-a61f-486f94997fdd,Failed,True,Incoming,WhatsApp,Southwest,Ngaoundere,1a634d746e2f90aca62487b9a06ef27153b19114bb65ca507de0e7fdb8e63141
507ad682-fe49-4f1b-84c1-be96d1a943c7,2144,284.736.5565x811,345-286-2524x95666,2019-01-12 18:45:11,2019-01-12 18:56:16,665.0,2019-01-12 18:45:11,b29acfda-432b-4514-9d5d-cb69fe4f206a,Completed,False,Missed,WhatsApp,West,Ebolowa,c4402cf7e6d14531cefef47ad185463ce49f5cbf5037af45d889852b06fe37d9
a33c4717-56cf-49d3-b15c-ec55fbe1920d,2661,(933)609-8713x54127,806.570.9017,2019-01-07 15:10:57,2019-01-07 16:03:28,3151.0,2019-01-07 15:10:57,ede86252-8184-44d0-9e92-7cf1db7d173e,Failed,True,Incoming,Discord,East,Ngaoundere,e9045d4876f95624102e13d052de7a1457e8ebff18981a90729eaae63bd71b1e
e4c0f7d0-0766-41b5-9664-55bdb0d67890,2323,001-215-644-6022x9698,+1-437-970-9321x666,2017-04-23 22:11:24,2017-04-23 23:06:42,3318.0,2017-04-23 22:11:24,c058b20a-54a2-4402-b3cc-0fc898099ca9,Failed,False,Incoming,WhatsApp,East,Ngaoundere,84b9bad49e72981cdfb07104e0dbb848229b9c679b96ba5b9863333d11990694
6e7d8b4d-34ff-4dab-ba32-88882bba7135,3477,326-915-5692x751,946-939-5167,2023-10-04 14:27:07,2023-10-04 15:23:54,3407.0,2023-10-04 14:27:07,d7b07f24-435b-4cf6-9b69-eb98393e9184,Completed,False,Missed,WhatsApp,Adamaoua,Bertoua,7117c9e0c1bded6c8aabb16ec6ae23c84d477f876dccb0d2ed40887128f1d077
34327761-ede3-4d30-8639-08fec32bc5c3,1273,500.267.3682x073,(664)638-5191,2023-03-01 05:52:11,2023-03-01 06:21:23,1752.0,2023-03-01 05:52:11,09af5322-cc63-4990-8a22-910f8db94771,Failed,False,Missed,Messenger,West,Limbe,c24e1813c15e6570b30e54238a46aa334ff090ad8ffb4121d8e355749b62f5d4
b8a9db45-319b-45b6-876f-3fe7c9cd2c2d,3367,001-209-570-4344,+1-714-409-3504x086,2016-01-19 17:29:13,2016-01-19 17:44:12,899.0,2016-01-19 17:29:13,aed891eb-dc84-4a9d-86a5-9e1bf94a9a05,Completed,False,Incoming,Discord,Northwest,Bamenda,a847225612e99d0ad3fed19e19970510835ab2dc0450ce8ecdd9719754c35e9a
060688ff-d77a-4bb6-b795-f4ca9c659e83,1245,9192799092,(391)858-2022x967,2019-11-02 07:44:53,2019-11-02 08:17:36,1963.0,2019-11-02 07:44:53,93ce173d-5c56-4609-87a6-da9fa28d40cb,Failed,False,Incoming,Discord,East,Bertoua,1d48c238a2b7bf4a1da34a8be9c29162e70642636603ac65c4c4cdf4dd978523
06ecd1e7-058b-439d-844b-f8df5668d924,3026,818-527-9252x908,975-796-9379,2022-01-11 07:34:58,2022-01-11 08:24:34,2976.0,2022-01-11 07:34:58,293fde4f-db7d-4694-936d-cc80ecdb93dd,Completed,False,Incoming,WhatsApp,Central,Yaounde,3d9cdfc67410ed677913f2a924d54137c21f98fdf0dda8e36e59425d980eb70c
19f013a8-a4d7-4930-9bd5-157ec2ff555c,276,+1-725-238-9057x955,001-829-857-8408x232,2021-04-25 01:35:46,2021-04-25 02:01:17,1531.0,2021-04-25 01:35:46,2d76231c-68ed-4863-8c0d-ba5410c9fc2a,Failed,True,Incoming,Messenger,Central,Garoua,cc2c5570f4881d1aa18fe2deff74a96f0ca478b4cbe05f03a07e795a878047e5
257e4a87-e8c0-4c50-99aa-9498fea2fab4,1218,+1-318-659-1946x935,689-704-3422,2021-05-26 02:36:53,2021-05-26 02:38:22,89.0,2021-05-26 02:36:53,b8345457-97b3-4c9a-addf-aedc20c786ee,Completed,True,Incoming,Discord,Central,Ebolowa,5b970f99253a366a9f4f263e887328ed08bcb4e35c3029693d9e25d7a802a40e
da4f9a95-d0b5-4b80-b634-b448d801bfbf,1140,001-989-732-6350x657,+1-879-821-1203,2023-02-15 16:34:50,2023-02-15 16:50:42,952.0,2023-02-15 16:34:50,64588c17-c9eb-45a4-8051-0676cc20980e,Failed,False,Outgoing,Discord,East,Douala,a4a28b1be94b31fb9b1ec9a59caf190fd67841be9d18b339884cbf0f289dc3a3
7bf82a68-2c13-497b-aebc-014f3d985609,3436,886-790-3179x5729,+1-216-624-8291,2016-08-28 12:43:06,2016-08-28 13:20:09,2223.0,2016-08-28 12:43:06,2cf708a6-ae00-45b7-93a1-b3f57e024a94,Failed,True,Incoming,Messenger,South,Bamenda,48bcba65cf1d2ede47920affff1815e000729dd211e0231df68f2b8dbc504e1c
afbeb480-8c99-4585-a070-9b2428802e4a,255,+1-217-877-5419,+1-585-929-7527x815,2015-02-25 10:16:57,2015-02-25 10:59:39,2562.0,2015-02-25 10:16:57,bfc9dc07-1fc1-439b-a55a-817b5337d865,Completed,True,Incoming,Discord,Southwest,Yaounde,f2c382bb76e60e2efe45a46d70ba588b77d575cc734f37d14151ce3c5e278577
08438e68-cabd-4e09-81ef-7f7eec6d0cfd,2768,001-650-427-6091x75391,(559)862-1007,2023-11-20 06:02:55,2023-11-20 06:52:55,3000.0,2023-11-20 06:02:55,efa1e0f5-7f50-4f62-9c65-f1087af5f61b,Completed,True,Missed,Messenger,Northwest,Douala,97fec62ead47cab35222d366fd09494cddf3f39164cdd2db5f3d2495b900be1d
4bf805dc-e6a8-444f-a976-d3e9856b71e3,91,928-207-9542,768-736-5970,2016-08-28 11:33:17,2016-08-28 12:11:23,2286.0,2016-08-28 11:33:17,c747f326-cfd5-4d02-a250-16121521b273,Completed,True,Incoming,Messenger,Adamaoua,Garoua,12d766e13758a3d5f5a448926df4a0f637c2ce1914fb69513d822f012d0cb636
a5be47ab-dab8-4073-881c-a5ecfb1e973f,748,(628)373-1066,387.961.0885x0445,2015-10-16 06:06:06,2015-10-16 06:11:08,302.0,2015-10-16 06:06:06,0c4d798f-b84c-4a17-ad37-d9d7a12d11e5,Failed,True,Incoming,Messenger,Adamaoua,Garoua,40aa4ce9712e59b028a62fcda2ca0cca8bf77e9c07967e829cc2a9c30b2e7dac
0c0ab49a-a51f-4c43-894f-d5cba26c934f,1825,+1-652-323-2728,227.381.7958x097,2018-02-13 07:35:01,2018-02-13 08:27:20,3139.0,2018-02-13 07:35:01,1f962184-5fe2-4719-9c04-82ad02e67ec8,Failed,True,Outgoing,Discord,East,Bertoua,f3d91c0f92fa6a71f3a640f95401240e9a39fe7ce074b6bd4d154413cc6e7681
a7cc0608-bd43-43ed-903a-c794ff6b6323,1717,(423)394-2270x76570,982-673-7839x9980,2023-08-31 03:23:21,2023-08-31 03:37:49,868.0,2023-08-31 03:23:21,2a08eda8-770a-4b98-94dc-0f16073aa194,Completed,False,Missed,WhatsApp,East,Bamenda,dfae78d491ef8885ef1d9ee99fd9e6b8eec6dc7bb62233a379f41dd462268804
ff02979b-bb59-4de1-b87c-a5744dd5efe6,3049,001-683-392-0071x41949,569-713-6776x380,2016-11-11 17:34:23,2016-11-11 17:37:26,183.0,2016-11-11 17:34:23,22712078-ab8c-400d-b359-c15d60ea6af3,Failed,True,Missed,Messenger,Far North,Ebolowa,bc3a965ec54868e791f33f9b4e68ca5eab29dbe0f8bbfa886945ac9c08437be5
f3e91f90-dc4e-4a98-a118-d7510efbac4b,2365,2385884066,338.590.0678,2023-09-23 01:12:46,2023-09-23 01:25:53,787.0,2023-09-23 01:12:46,b84b08c0-32eb-48ae-94c7-69de5eb9f375,Completed,False,Incoming,Messenger,East,Bamenda,385c2baf8dc024bdff643e587c81225bad025a14c9a44d4e7c2f34a23d1bc576
05829b65-c289-436e-a1dc-6bfe55c0ec61,91,9333131409,+1-688-366-6728x565,2024-02-06 21:15:13,2024-02-06 21:38:39,1406.0,2024-02-06 21:15:13,b80d4e43-f6db-4eb5-88a3-4221c97bbcea,Failed,False,Missed,Discord,Southwest,Yaounde,cdad0610e545bc27955afa3414a6c0927c1225eb56904f939852350e1fd0b876
7a3cd098-5311-462d-b9f9-4e1fbf62b30d,2385,(404)917-8212,667.689.5244,2023-05-27 20:29:55,2023-05-27 21:19:18,2963.0,2023-05-27 20:29:55,84a39110-799b-438e-88ac-582a6bbff4d1,Completed,True,Missed,Discord,Littoral,Maroua,cb0121d85d48b0788849d60419377c632db458a47cfc35b77ef92ed1837192cf
c05d26b5-398c-4bfa-a2e9-79de022f1771,1155,(961)623-9329x593,457-537-7086x9083,2024-04-06 10:11:14,2024-04-06 10:24:35,801.0,2024-04-06 10:11:14,0b9580de-3d06-4236-803f-aa7e33934dea,Failed,False,Outgoing,WhatsApp,South,Yaounde,b0db6c96655e9cf29647d1a8026edef26d67badc72c5fa360d3dd4310b83d1b7
e9d16ce8-8876-4379-b8aa-5259cb0378cc,1455,(762)817-6191x125,001-899-323-4498,2018-04-19 05:59:40,2018-04-19 06:46:57,2837.0,2018-04-19 05:59:40,44e076b9-8d74-497e-86d4-d16928879bf3,Completed,False,Outgoing,WhatsApp,Adamaoua,Bertoua,f093d30f6822d86d1fab6682d9885e97593eae55b74d7920660c315f33aa3b97
b203f2e7-8632-4764-8d21-445ef45a7968,2462,969.248.9134x081,631-849-6215,2021-11-16 16:46:07,2021-11-16 17:40:22,3255.0,2021-11-16 16:46:07,986ca257-5aa4-45eb-923c-c771e42141de,Completed,True,Outgoing,Messenger,Adamaoua,Ngaoundere,d767336aad03a1aaa6d9b92a755bbf366b79b66100ae7b6da3553b5b7eb57307
e3bf9470-3e3b-49eb-bfd7-7e24e6f0b369,1629,956.324.1836x0182,8109747905,2018-03-29 09:30:49,2018-03-29 10:06:22,2133.0,2018-03-29 09:30:49,b8291e1f-42d3-4df9-91e2-6a0b3575f880,Failed,True,Missed,WhatsApp,Adamaoua,Maroua,68add12bf58347f543a1527581bf29040e557228aa6c59c87a60b4b36693f0fe
